id,user_id,time,lat,lng,type,inf,falsePostive,out,sim_id,peer_id,contact_length,quiz_id,modifier,score
3628,203,1596123243,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,6391,0,,0
3629,203,1596123354,0,0,contact,,,,7,03b15a29-eae6-43d0-8634-6aca629bf42a,99344,0,,0
3630,203,1596123447,0,0,contact,,,,7,03b15a29-eae6-43d0-8634-6aca629bf42a,88803,0,,0
3631,203,1596123567,0,0,contact,,,,7,03b15a29-eae6-43d0-8634-6aca629bf42a,109609,0,,0
3632,202,1596123558,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,620839,0,,0
3633,203,1596123828,0,0,contact,,,,7,03b15a29-eae6-43d0-8634-6aca629bf42a,258331,0,,0
3634,203,1596123894,0,0,contact,,,,7,03b15a29-eae6-43d0-8634-6aca629bf42a,58787,0,,0
3635,203,1596123944,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,5235,0,,0
3637,203,1596124042,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,83182,0,,0
3638,203,1596124050,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,1892,0,,0
3639,203,1596124073,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,15567,0,,0
3641,203,1596124109,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,27050,0,,0
3642,203,1596124122,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,7810,0,,0
3643,203,1596124187,0,0,contact,,,,7,03b15a29-eae6-43d0-8634-6aca629bf42a,279388,0,,0
3644,203,1596124229,0,0,contact,,,,7,03b15a29-eae6-43d0-8634-6aca629bf42a,35904,0,,0
3645,203,1596124293,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,23807,0,,0
3646,203,1596124306,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,2575,0,,0
3647,203,1596124344,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,8554,0,,0
3648,203,1596124434,0,0,contact,,,,7,03b15a29-eae6-43d0-8634-6aca629bf42a,194935,0,,0
3664,184,1596125107,0,0,quiz,,,,7,,0,2,,100
3665,206,1596125113,0,0,quiz,,,,7,,0,2,,100
3666,90,1596125123,0,0,quiz,,,,7,,0,2,,100
3667,85,1596125164,0,0,quiz,,,,5,,0,5,,100
3668,129,1596125181,0,0,quiz,,,,7,,0,2,,66
3669,182,1596125194,0,0,quiz,,,,6,,0,8,,66
3670,175,1596125315,0,0,quiz,,,,5,,0,5,,100
3671,113,1596125336,0,0,quiz,,,,6,,0,8,,100
3672,95,1596125364,0,0,quiz,,,,7,,0,2,,100
3673,122,1596125537,0,0,quiz,,,,7,,0,2,,100
3674,202,1596125597,0,0,quiz,,,,7,,0,2,,100
3676,202,1596125606,0,0,modifier,,,,7,,0,0,Wearing PPE,0
3678,135,1596125629,0,0,quiz,,,,7,,0,2,,100
3679,202,1596125632,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,40699,0,,0
3680,202,1596125634,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,1769,0,,0
3682,138,1596125654,0,0,quiz,,,,6,,0,8,,100
3683,202,1596125727,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,92104,0,,0
3684,180,1596125748,0,0,quiz,,,,5,,0,5,,100
3685,180,1596125752,0,0,modifier,,,,5,,0,0,Wearing PPE,0
3686,203,1596125763,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,171143,0,,0
3687,181,1596125798,0,0,quiz,,,,7,,0,2,,100
3688,181,1596125806,0,0,modifier,,,,7,,0,0,Wearing PPE,0
3689,173,1596125831,0,0,quiz,,,,7,,0,2,,100
3690,172,1596125933,0,0,quiz,,,,7,,0,2,,100
3691,118,1596126332,0,0,quiz,,,,6,,0,8,,100
3692,167,1596126839,0,0,quiz,,,,7,,0,2,,100
3693,87,1596126969,0,0,quiz,,,,6,,0,8,,100
3694,208,1596127409,0,0,quiz,,,,5,,0,5,,100
3695,116,1596127554,0,0,quiz,,,,7,,0,2,,100
3696,204,1596128095,0,0,quiz,,,,7,,0,2,,100
3697,209,1596128373,0,0,quiz,,,,5,,0,5,,66
3698,195,1596128710,0,0,quiz,,,,6,,0,8,,100
3699,152,1596128715,0,0,quiz,,,,7,,0,2,,100
3700,114,1596128753,0,0,quiz,,,,6,,0,8,,100
3701,124,1596128804,0,0,quiz,,,,7,,0,2,,100
3702,93,1596128828,0,0,quiz,,,,7,,0,2,,100
3703,93,1596031129,0,0,outcome,,,ESCAPED,7,,0,0,,0
3704,93,1596031129,0,0,outcome,,,ESCAPED,7,,0,0,,0
3705,93,1596031129,0,0,outcome,,,ESCAPED,7,,0,0,,0
3706,93,1596128831,0,0,modifier,,,,7,,0,0,Wearing PPE,0
3707,83,1596128845,0,0,quiz,,,,7,,0,2,,66
3708,83,1596128852,0,0,modifier,,,,7,,0,0,Wearing Mask,0
3709,192,1596129802,0,0,quiz,,,,7,,0,2,,100
3710,192,1596129807,0,0,modifier,,,,7,,0,0,Wearing PPE,0
3711,145,1596130036,0,0,quiz,,,,6,,0,8,,100
3712,145,1596130052,0,0,modifier,,,,6,,0,0,Wearing PPE,0
3713,159,1596130071,0,0,quiz,,,,6,,0,8,,100
3714,210,1596130093,0,0,quiz,,,,7,,0,2,,100
3715,211,1596130209,0,0,quiz,,,,6,,0,8,,100
3716,212,1596130636,0,0,quiz,,,,7,,0,2,,66
3717,213,1596132140,0,0,quiz,,,,7,,0,2,,100
3718,189,1596132215,0,0,quiz,,,,6,,0,8,,100
3719,189,1596132217,0,0,modifier,,,,6,,0,0,Wearing PPE,0
3720,216,1596132371,0,0,quiz,,,,6,,0,8,,100
3721,218,1596132388,0,0,quiz,,,,6,,0,8,,100
3722,194,1596132505,0,0,quiz,,,,7,,0,2,,100
3723,78,1596132517,0,0,quiz,,,,5,,0,5,,100
3724,188,1596132567,0,0,quiz,,,,6,,0,8,,100
3725,217,1596132804,0,0,quiz,,,,6,,0,8,,100
3726,219,1596133032,0,0,quiz,,,,5,,0,5,,100
3727,220,1596133066,0,0,quiz,,,,6,,0,8,,100
3728,222,1596133139,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,2176,0,,0
3729,222,1596133148,0,0,quiz,,,,7,,0,2,,100
3730,222,1596133152,0,0,modifier,,,,7,,0,0,Wearing PPE,0
3731,223,1596133197,0,0,quiz,,,,6,,0,8,,100
3732,222,1596133199,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,45592,0,,0
3733,202,1596133233,0,0,contact,,,,7,bbf166ee-a36c-4ab8-b8a5-fa62e29432fb,110932,0,,0
3734,203,1596133235,0,0,contact,,,,7,bbf166ee-a36c-4ab8-b8a5-fa62e29432fb,98107,0,,0
3735,221,1596133289,0,0,quiz,,,,6,,0,8,,100
3736,224,1596133291,0,0,quiz,,,,5,,0,5,,100
3737,225,1596133330,0,0,quiz,,,,6,,0,8,,100
3738,226,1596133391,0,0,quiz,,,,6,,0,8,,100
3739,227,1596133432,0,0,quiz,,,,7,,0,2,,100
3740,227,1596133438,0,0,modifier,,,,7,,0,0,Wearing PPE,0
3741,227,1596133528,0,0,contact,,,,7,bab60078-a51b-4035-b33c-a2b3d2040406,119977,0,,0
3742,227,1596133571,0,0,contact,,,,7,bab60078-a51b-4035-b33c-a2b3d2040406,33838,0,,0
3743,228,1596133590,0,0,quiz,,,,6,,0,8,,100
3744,181,1596133601,0,0,contact,,,,7,4feb933c-f93a-429e-8ff4-8675a792dcff,192903,0,,0
3745,203,1596133693,0,0,contact,,,,7,bbf166ee-a36c-4ab8-b8a5-fa62e29432fb,35546,0,,0
3746,222,1596133724,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,67183,0,,0
3747,202,1596133727,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,72370,0,,0
3748,203,1596133971,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,8408,0,,0
3749,229,1596133984,0,0,quiz,,,,7,,0,2,,100
3750,203,1596133993,0,0,contact,,,,7,bbf166ee-a36c-4ab8-b8a5-fa62e29432fb,31365,0,,0
3751,222,1596134024,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,63034,0,,0
3752,231,1596134046,0,0,quiz,,,,7,,0,2,,100
3753,203,1596134078,0,0,contact,,,,7,bbf166ee-a36c-4ab8-b8a5-fa62e29432fb,42975,0,,0
3754,203,1596134088,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,50509,0,,0
3755,222,1596134109,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,73523,0,,0
3756,202,1596134119,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,157406,0,,0
3757,232,1596134596,0,0,quiz,,,,5,,0,5,,100
3758,233,1596134661,0,0,quiz,,,,5,,0,5,,100
3759,234,1596135051,0,0,quiz,,,,6,,0,8,,100
3760,94,1596135103,0,0,quiz,,,,5,,0,5,,100
3761,227,1596135380,0,0,contact,,,,7,bab60078-a51b-4035-b33c-a2b3d2040406,7502,0,,0
3762,181,1596135468,0,0,contact,,,,7,4feb933c-f93a-429e-8ff4-8675a792dcff,96274,0,,0
3763,237,1596135555,0,0,quiz,,,,6,,0,8,,100
3764,235,1596135579,0,0,quiz,,,,5,,0,5,,100
3765,238,1596135960,0,0,quiz,,,,5,,0,5,,66
3766,239,1596136233,0,0,quiz,,,,6,,0,8,,100
3767,240,1596136737,0,0,quiz,,,,6,,0,8,,100
3768,203,1596136782,0,0,contact,,,,7,bbf166ee-a36c-4ab8-b8a5-fa62e29432fb,29611,0,,0
3769,203,1596136842,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,89597,0,,0
3770,241,1596136884,0,0,contact,,,,7,baa38cc5-3429-48a0-85fd-ec446941e434,40813,0,,0
3771,241,1596136889,0,0,quiz,,,,7,,0,2,,66
3772,241,1596136900,0,0,modifier,,,,7,,0,0,Wearing Mask,0
3773,242,1596136912,0,0,quiz,,,,7,,0,2,,100
3774,202,1596136927,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,179213,0,,0
3775,241,1596136964,0,0,contact,,,,7,baa38cc5-3429-48a0-85fd-ec446941e434,60848,0,,0
3776,203,1596136995,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,51744,0,,0
3777,202,1596137191,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,249416,0,,0
3778,203,1596137261,0,0,contact,,,,7,bbf166ee-a36c-4ab8-b8a5-fa62e29432fb,1733,0,,0
3779,241,1596137272,0,0,contact,,,,7,baa38cc5-3429-48a0-85fd-ec446941e434,259564,0,,0
3780,203,1596137352,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,124367,0,,0
3781,202,1596137382,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,155702,0,,0
3782,222,1596137452,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,704752,0,,0
3783,203,1596137520,0,0,contact,,,,7,bbf166ee-a36c-4ab8-b8a5-fa62e29432fb,64404,0,,0
3784,203,1596137532,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,65939,0,,0
3785,202,1596137562,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,97713,0,,0
3786,222,1596137617,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,162323,0,,0
3787,203,1596137696,0,0,contact,,,,7,bbf166ee-a36c-4ab8-b8a5-fa62e29432fb,8087,0,,0
3788,203,1596137732,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,29997,0,,0
3789,202,1596137762,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,61438,0,,0
3790,203,1596137866,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,3823,0,,0
3791,177,1596137907,0,0,quiz,,,,5,,0,5,,66
3792,222,1596138002,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,316101,0,,0
3793,203,1596138035,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,9792,0,,0
3794,243,1596138064,0,0,quiz,,,,7,,0,2,,100
3795,203,1596138151,0,0,contact,,,,7,bbf166ee-a36c-4ab8-b8a5-fa62e29432fb,64967,0,,0
3796,202,1596138191,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,330578,0,,0
3797,222,1596138259,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,172866,0,,0
3798,203,1596138859,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,103799,0,,0
3799,222,1596138874,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,188496,0,,0
3800,202,1596138932,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,178159,0,,0
3802,202,1596139463,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,494122,0,,0
3803,246,1596139542,0,0,quiz,,,,7,,0,2,,100
3804,203,1596139598,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,59239,0,,0
3805,202,1596139597,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,60136,0,,0
3806,203,1596139813,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,51715,0,,0
3807,202,1596140139,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,378922,0,,0
3808,202,1596140381,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,229127,0,,0
3809,247,1596140466,0,0,quiz,,,,7,,0,2,,100
3810,241,1596141038,0,0,contact,,,,7,baa38cc5-3429-48a0-85fd-ec446941e434,103439,0,,0
3811,241,1596141077,0,0,contact,,,,7,baa38cc5-3429-48a0-85fd-ec446941e434,31610,0,,0
3812,241,1596141319,0,0,contact,,,,7,baa38cc5-3429-48a0-85fd-ec446941e434,241680,0,,0
3813,191,1596141459,0,0,quiz,,,,6,,0,8,,100
3814,248,1596141630,0,0,quiz,,,,6,,0,8,,100
3815,241,1596141740,0,0,contact,,,,7,baa38cc5-3429-48a0-85fd-ec446941e434,420662,0,,0
3816,203,1596141769,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,16187,0,,0
3817,203,1596141796,0,0,contact,,,,7,bbf166ee-a36c-4ab8-b8a5-fa62e29432fb,41362,0,,0
3818,249,1596141840,0,0,quiz,,,,6,,0,8,,100
3819,202,1596141940,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,189584,0,,0
3820,222,1596142033,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,279000,0,,0
3821,203,1596142129,0,0,contact,,,,7,bbf166ee-a36c-4ab8-b8a5-fa62e29432fb,87711,0,,0
3822,203,1596142185,0,0,contact,,,,7,bbf166ee-a36c-4ab8-b8a5-fa62e29432fb,20877,0,,0
3823,222,1596142257,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,215988,0,,0
3824,119,1596142609,0,0,quiz,,,,6,,0,8,,66
3825,120,1596142708,0,0,quiz,,,,6,,0,8,,100
3826,251,1596143634,0,0,quiz,,,,7,,0,2,,100
3827,193,1596143655,0,0,quiz,,,,5,,0,5,,100
3828,253,1596146188,0,0,quiz,,,,7,,0,2,,100
3829,241,1596146543,0,0,contact,,,,7,baa38cc5-3429-48a0-85fd-ec446941e434,131103,0,,0
3831,241,1596146757,0,0,contact,,,,7,baa38cc5-3429-48a0-85fd-ec446941e434,4943,0,,0
3835,236,1596148054,0,0,quiz,,,,6,,0,8,,100
3836,236,1596148058,0,0,modifier,,,,6,,0,0,Wearing PPE,0
3837,254,1596149000,0,0,quiz,,,,7,,0,2,,100
3900,255,1596151124,0,0,quiz,,,,7,,0,2,,100
3925,257,1596153046,0,0,quiz,,,,7,,0,2,,100
3928,145,1596153294,0,0,infection,CASE0[0],,,6,,0,0,,0
3943,203,1596154532,0,0,contact,,,,7,bbf166ee-a36c-4ab8-b8a5-fa62e29432fb,3260,0,,0
3944,203,1596154535,0,0,contact,,,,7,bbf166ee-a36c-4ab8-b8a5-fa62e29432fb,1128,0,,0
3946,203,1596154574,0,0,contact,,,,7,bbf166ee-a36c-4ab8-b8a5-fa62e29432fb,37687,0,,0
3947,222,1596154605,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,132136,0,,0
3948,203,1596154620,0,0,contact,,,,7,bbf166ee-a36c-4ab8-b8a5-fa62e29432fb,6413,0,,0
