id,user_id,time,lat,lng,type,inf,falsePostive,out,sim_id,peer_id,contact_length,quiz_id,modifier,score
337361,919,1604617606,0,0,falsePositive,,-,,33,,0,0,,0
337360,919,1604617581,0,0,falsePositive,,+,,33,,0,0,,0
337359,1385,1604617500,0,0,contact,,,,33,79ac28e8-2c46-4168-927e-35b3cbe205d1,185599,0,,0
337358,795,1604617288,0,0,contact,,,,33,d04a0426-d9df-41ac-90d3-2e69d0d0b1b9,98576,0,,0
337357,696,1604617259,0,0,contact,,,,33,85a8536f-6b6c-495e-9571-270aff360bbe,68252,0,,0
337348,919,1604616705,0,0,falsePositive,,-,,33,,0,0,,0
337347,919,1604616673,0,0,falsePositive,,+,,33,,0,0,,0
337346,919,1604616643,0,0,falsePositive,,-,,33,,0,0,,0
337345,919,1604616635,0,0,falsePositive,,+,,33,,0,0,,0
337344,1385,1604616590,0,0,contact,,,,33,79ac28e8-2c46-4168-927e-35b3cbe205d1,288985,0,,0
337341,919,1604616397,0,0,falsePositive,,-,,33,,0,0,,0
337340,919,1604616387,0,0,falsePositive,,+,,33,,0,0,,0
337339,919,1604616385,0,0,falsePositive,,+,,33,,0,0,,0
337338,1385,1604616151,0,0,contact,,,,33,79ac28e8-2c46-4168-927e-35b3cbe205d1,472000,0,,0
337337,919,1604615864,0,0,falsePositive,,+,,33,,0,0,,0
337336,919,1604615864,0,0,falsePositive,,-,,33,,0,0,,0
337333,919,1604614977,0,0,falsePositive,,-,,33,,0,0,,0
337332,919,1604614935,0,0,falsePositive,,+,,33,,0,0,,0
337331,1152,1604614562,0,0,contact,,,,33,b01be08d-d7b6-41c8-af2a-5a62eb379d60,163416,0,,0
337330,1385,1604614487,0,0,contact,,,,33,79ac28e8-2c46-4168-927e-35b3cbe205d1,32616,0,,0
337329,919,1604614440,0,0,falsePositive,,-,,33,,0,0,,0
337328,919,1604614407,0,0,falsePositive,,+,,33,,0,0,,0
337325,1444,1604614079,0,0,contact,,,,33,80fc2a2b-1f8a-4431-8646-4347e5c92b7c,91039,0,,0
337324,1385,1604614064,0,0,contact,,,,33,79ac28e8-2c46-4168-927e-35b3cbe205d1,66896,0,,0
337323,724,1604614040,0,0,contact,,,,33,3ab57775-25cb-43b1-9f75-bb7d3f501961,52993,0,,0
337322,1385,1604613929,0,0,contact,,,,33,79ac28e8-2c46-4168-927e-35b3cbe205d1,80281,0,,0
337321,1385,1604613669,0,0,contact,,,,33,79ac28e8-2c46-4168-927e-35b3cbe205d1,161044,0,,0
337318,1385,1604613503,0,0,contact,,,,33,79ac28e8-2c46-4168-927e-35b3cbe205d1,119169,0,,0
337317,919,1604613393,0,0,falsePositive,,+,,33,,0,0,,0
337316,919,1604613393,0,0,falsePositive,,-,,33,,0,0,,0
337315,919,1604613019,0,0,falsePositive,,-,,33,,0,0,,0
337314,919,1604612999,0,0,falsePositive,,+,,33,,0,0,,0
337313,919,1604612949,0,0,falsePositive,,-,,33,,0,0,,0
337312,919,1604612909,0,0,falsePositive,,+,,33,,0,0,,0
337309,919,1604612680,0,0,falsePositive,,-,,33,,0,0,,0
337308,919,1604612680,0,0,falsePositive,,+,,33,,0,0,,0
337307,919,1604612411,0,0,falsePositive,,-,,33,,0,0,,0
337306,919,1604612401,0,0,falsePositive,,+,,33,,0,0,,0
